text,Gold Label,words,m_label
stripping citizens of their citizenship sets a dangerous precedent and opens the door to abuse as president i will stand up for all americans regardless of where they were born and i will fight to protect our immigrant communities,immigration,citizenship,immigration
we re in this fight together you have the chance to make an impact on our grassroots movement let s make it happen sign up now to make calls to voters in super tuesday states,no topic,no words,no topic
for too long justice has been absent in our nation s housing policies my plan confronts america s history of racist housing policies that continue to keep communities of color from accessing the wealth building opportunities that home ownership brings learn more,"economic,social cultural","racist,wealth,color","economic,social cultural"
whether it s passing 100 laws or standing up to partisan supreme court nominees i ve always known that you do a job no matter how hard it is our job now is to elect someone who will fix the mess donald trump created i m ready for that fight watch our new ad,governance,"court nominees,supreme court,nominees",governance
my heart aches for kaia this is absolutely unacceptable no student should have to learn in an environment where there is a threat of incarceration we need to reduce police presence in schools and invest in the resources and support our students need,"safety,education","student,police,environment,incarceration","education,environmental,safety"
a young girl came up to me tonight and said i m a broke college student with a lot of student loan debt i checked and i have 6 in the bank so i just gave 3 to keep you in this fight we re staying in this fight for the people who are counting on us,education,"student,college",education
there s no reason in 2019 that a woman should make less than a man for the same work i will fight for the rights of women and girls including equal pay and for them to make decisions about their own bodies i appreciate the trailblazers at nevada now allowing me to join them,"economic,health,social cultural",equal pay,"economic,social cultural"
agree that congress shouldn t be a lifetime appointment sign on to my petition for term limits,governance,no words,no topic
they say roger stone lied to congress cnn oh i see but so did comey and he also leaked classified information for which almost everyone other than crooked hillary clinton goes to jail for a long time and so did andy mccabe who also lied to the fbi fairness,governance,no words,no topic
i stand with the people of mcfarland california no town should have to live in a state of constant fear we need to close private detention centers like this geo facility and invest in rural farm worker communities,"economic,safety",detention,immigration
catch up with what we did on the campaign trail over the last few weeks,no topic,no words,no topic
there s a real competition on the debate stage joe biden has 44 billionaire donors pete buttigieg only has 39 our campaign has zero we need to get money out of politics,no topic,no words,no topic
we need more than small random acts of kindness we need huge strategized acts of doing the right thing,no topic,no words,no topic
i m about to take the stage from missouri tune in to watch live multistreaming with,no topic,no words,no topic
14 days that s what we have to keep growing our movement heading into the iowa caucuses i know we can do this together join in now p4a us iowa 14,no topic,no words,no topic
faith hope and dignity sound good to me,no topic,no words,no topic
driving to dc from tilton nh for congressional briefing on iran,foreign policy,no words,no topic
i m for reparations i d immediately create a commission on race not to do more talking but to take action while i d make reparations a presidential priority that shouldn t stop us from attacking systemic inequality wherever it rears its ugly head,social cultural,systemic,social cultural
parents shouldn t have to choose between holding onto a job and taking care of their kids my administration will support working families so they can get ahead and stay ahead while raising the next generation p4a us fairness,economic,no words,no topic
there is never an excuse for racism bullying or ignorance i stand with the aapi community in condemning these vile attacks that s why i ve called for vigorously enforcing federal laws against hate crimes and working with schools to stop bullying,"education,safety,social cultural","hate crimes,racism","safety,social cultural"
why does santa have three gardens he likes to ho ho ho merry christmas eve from our cory2020 family to yours,no topic,no words,no topic
our campaign is powered by americans from every corner of the country tens of thousands of volunteers and nearly 1 million grassroots donors have joined our coalition and we re just getting started join us p4a us 13million,no topic,no words,no topic
it is amazing that i became president of the united states with such a totally corrupt and dishonest lamestream media going after me all day and all night either i m really good far better than the fake news wants to admit or they don t have nearly the power as once thought,no topic,no words,no topic
making a few calls today to say thank you because of your support we had our best fundraising quarter yet this campaign is built on grassroots support with an average donation of just 18 we couldn t do it without you,no topic,no words,no topic
we need new blood in congress,no topic,no words,no topic
a democratic debate with more self funding billionaires than candidates of color would be a disservice to our party donate now so we can start running tv ads and qualify for the next debate,no topic,color,social cultural
we are still too far from guaranteeing all americans equal rights under the law there are more than 2 million people behind bars in the u s far more than any other developed country that is disgraceful and as president i will work to fix it once and for all see our criminal justice reform proposal here,safety,"justice reform,criminal,criminal justice",safety
with the iowa caucus only 1 day away it s time to get pumped to caucus for amy join amy as she stops to speak on her tour of iowa in mason city,no topic,no words,no topic
interesting by congress not wanting the special 5 minute testing apparatus they are saying that they are not essential in any event we have great testing capacity and have performed 6 5 million tests which is more than every country in the world combined,"covid,health",testing,covid
in less than 100 days we ve opened eight offices with more than 50 staff in colorado in less than 100 days colorado has shown we have the ground game to win the nomination and beat trump join colorado for mike bloomberg this weekend and help us win on super tuesday,no topic,no words,no topic
our moment is now this is our time to build a nation based on racial social economic and environmental justice if we stand together there is nothing we cannot accomplish join us live in richmond virginia,"economic,environmental,social cultural","racial,economic","economic,social cultural"
it means so much when supporters take my words to heart but jaedyn took them to her arm so inspired by this commitment,no topic,no words,no topic
great call with thousands of our hispanic community business and faith leaders today during this national trial we have been uplifted by the grit determination prayers and patriotism of hispanic americans together we built the greatest economy in history we will do it again better than ever before,no topic,economy,economic
our beautiful usmca is on its way to the senate the best is yet to come,foreign policy,usmca,foreign policy
our january fec fundraising report will set the tone for the rest of 2020 and we have until midnight to make it as strong as possible pitch in 3 or whatever you can to help grow our movement,no topic,no words,no topic
i know it s possible to work with republicans to deliver help to the american people because i ve done it,no topic,no words,no topic
kat and i have known john k delaney for years he is a true public servant who wants to see america prosper thank you john for your dedication and commitment to our country,no topic,no words,no topic
at my request the fbi and the department of justice are already well into an investigation as to the very sad and tragic death in minnesota of george floyd i have asked for this investigation to be expedited and greatly appreciate all of the work done by local law enforcement my heart goes out to george s family and friends justice will be served,"safety,social cultural",no words,no topic
couldn t have said it better myself i m honored to have former secretary of state john kerry join me for the nomalarkey barnstorm,no topic,no words,no topic
one of my priorities as president will be supporting and empowering local leaders like mayor hardie davis because i ve seen how effective local governments can be thank you mayor hardie for your support and for your leadership here in augusta it s great to be here to talk to voters about some of the issues that matter most to them and it s great to see some of the work that the mayor is leading to put this city on track for a bright future,no topic,no words,no topic
this campaign we re running is about people like colin goddard it s about ensuring that their voices and their stories are heard it s about doing right by them and ending the gun violence epidemic that is destroying so many lives,safety,"gun,the gun,gun violence",safety
we are learning much about the invisible enemy it is tough and smart but we are tougher and smarter,no topic,no words,no topic
in my administration the lobbyists won t get past the lobby you know how i m so certain of this because i don t take a penny from anyone,governance,no words,no topic
about time i called for a criminal investigation of the wells fargo ceo in 2016 and successfully pushed for the bank s board members to be held accountable when ceos and top bankers break the law they should go to jail just like anyone else,economic,"ceos,criminal","economic,safety"
about to walk on stage at the lj19 celebration in iowa to share my vision for our country one where we find common ground and unite around a common purpose to achieve big things for all americans watch live,no topic,no words,no topic
katie porter is a consumer advocate a congresswoman and my former student we spent years studying how working families go broke after medical emergencies i m grateful down to my toes to have her endorsement katie i m glad we re in this fight together,"economic,health",student,education
my heart goes out to the millions of americans who filed unemployment claims in recent weeks and the millions more who worry what next week holds for them donald trump needs to take action to ensure americans receive the economic relief they need as soon as possible,economic,economic,economic
wow sleepy joe biden only raised 15 million in q3 my campaign raised that in 72 hours thank you,no topic,no words,no topic
i will be having a white house press conference today at 5 30 p m thank you,no topic,no words,no topic
congratulations to governor elect andy beshear on his hard earned victory he has served the people of kentucky well as attorney general the commonwealth is in good hands with him in the governor s office,no topic,no words,no topic
so much great energy the republican party has never been more united,no topic,no words,no topic
coronavirus response bernie addresses the nation about the government response to the coronavirus,"health,covid",coronavirus,covid
thank you nevada we re headed to south carolina but have one more request if you can chip in a few dollars to keep our momentum going we would greatly appreciate it every donation makes a big difference,no topic,no words,no topic
muslims are one of the most diverse communities in our country and have always been a vital part of the american story i will partner with them to tackle generations of racial injustice and discrimination to build a government that works for everyone,social cultural,"discrimination,muslims,racial",social cultural
two days to super tuesday this tuesday may be the most important day of the primary and we need everyone involved sign up to make phone calls knock on doors and remind your friends to vote at berniesanders com volunteer live now from san jose ca,no topic,no words,no topic
we beat trump by bringing together people of every political ideology and focusing on building an economy that works for us all,no topic,economy,economic
our momentum continues with an endorsement from the new hampshire the keene sentinel today from the paper forward is where our country needs to be heading and in these extremely divided times we feel amy klobuchar is best suited among the democratic field to get us there,no topic,no words,no topic
if there are any angels in heaven they are all male and female nurses,no topic,no words,no topic
i ve been proud to work with team muriel dc on issues affecting our nation s cities she has dedicated her career to giving people a fair shot at the american dream that s what our campaign is about and that s why i m so glad to have her on board,no topic,no words,no topic
tonight i m delivering my message directly to american voters on how i plan to defeat donald trump and rebuild america i hope you ll tune in at 6 30 pm est,no topic,no words,no topic
this country can t be great if it s not good,no topic,no words,no topic
we need to do everything in our power to ensure every american can safely make their voice heard this november,no topic,no words,no topic
in the richest country in the history of the world it is an outrage that we do not guarantee paid leave for everyone we cannot let the greed of corporations risk the public health we must guarantee paid sick and family leave for all americans,"economic,social programs,health",health,health
why did the w h o ignore an email from taiwanese health officials in late december alerting them to the possibility that coronavirus could be transmitted between humans why did the w h o make several claims about the coronavirus that ere either inaccurate or misleading in january and february as the virus spread globally why did the w h o wait as long as it did to take decisive action lanhee chen hoover institution fellow fox news,"covid,foreign policy,health","health,coronavirus,virus","covid,health"
after women took back the virginia general assembly virginia finally passed the equal rights amendment becoming the final state needed for ratification congratulations to all of the incredible women who led this charge,social cultural,no words,no topic
eighteen republican attorneys general are trying to destroy obamacare and put millions of americans at risk of losing their healthcare coverage for pre existing conditions these republicans are blinded by their partisan distrust of anything tied to former president barack obama and they are putting the healthcare security of so many americans at risk including children with potentially fatal illnesses like we did in 2018 democrats must make healthcare the central focus of the 2020 campaign and we should put forth specific and common sense ways to build a universal healthcare system my bettercare proposal does just that universal healthcare with choice,"social programs,health","universal healthcare,healthcare,many americans,pre existing conditions,obamacare,pre existing","health,social programs"
tamir rice would be 17 today the officer that killed him was never indicted samaria rice his mother put together this handbook to teach young black and brown kids how to stay safe we shouldn t need it we cannot rest until this system is changed,"safety,social cultural","black,tamir rice,tamir","safety,social cultural"
everywhere i go people tell me our campaign has the kindest hardest working organizers they left home family and jobs to help neighbors find common ground and lead their communities our team inspires me every day if you feel the same chip in here p4a us nh 1,no topic,jobs,economic
love you bruce i couldn t do this without you by my side,no topic,no words,no topic
thank you julián castro you ve been a powerful voice for bold progressive change and i m honored to have your support together we ll fight to make sure every single family in america has a path to opportunity,no topic,no words,no topic
i think bernie sanders and elizabeth warren are entirely correct to advocate for universal healthcare although i don t agree with their specific plans and the other candidates advocating for a public option are not being ambitious enough on healthcare we need universal healthcare our healthcare system is largely broken costs are very high quality is uneven and many don t have coverage or they have inadequate coverage the right goal is to have universal coverage by universal coverage i mean that every citizen is provided federal healthcare coverage for free most developed nations have a system that does this i have a plan to do that as does bernie sanders and elizabeth warren to my mind healthcare is a human right and we can only control costs improve quality if we get everyone covered others who are running are proposing a public option a public option is a government run insurance company it will have premiums co pays deductibles etc a public option is fine in the same way that any incremental improvement is fine but it doesn t solve the problem where i differ with bernie sanders and elizabeth warren is on the form of universal healthcare they are proposing a single payer system which very few countries have my universal healthcare plan is a mixed model like most developed countries have including germany and france everyone gets covered for free but they can opt out have other insurance options the reason i like a mixed model is because i believe it is better policy a mixed model is easier to finance since you don t have to change the whole system it gives people choices which they like and it has shown to produce higher quality healthcare bottom line i m closer to bernie sanders and elizabeth warren on healthcare than i am to the others,"social programs,health","universal healthcare,universal coverage,healthcare,payer system,single payer,premiums,public option,healthcare plan,single payer system,insurance company,deductibles","health,social programs"
justice for all together we are going to bring millions of people together to build a vibrant democracy that is based on racial social environmental and economic justice join me live in new hampshire,"economic,environmental,social cultural","racial,economic","economic,social cultural"
i love the great state of north carolina so much so that i insisted on having the republican national convention in charlotte at the end of august unfortunately democrat governor roy cooper is still in shutdown mood unable to guarantee that by august we will be allowed full attendance in the arena in other words we would be spending millions of dollars building the arena to a very high standard without even knowing if the democrat governor would allow the republican party to fully occupy the space plans are being made by many thousands of enthusiastic republicans and others to head to beautiful north carolina in august they must be immediately given an answer by the governor as to whether or not the space will be allowed to be fully occupied if not we will be reluctantly forced to find with all of the jobs and economic development it brings another republican national convention site this is not something i want to do thank you and i love the people of north carolina,"covid,governance,economic","jobs,shutdown,economic","economic,governance"
at the cnn town hall i was asked what changes in american society i m proudest of here s what i had to say,no topic,no words,no topic
we must end the expansion of presidential war powers that is undermining our constitutional checks and balances,governance,no words,no topic
the crises we face are real and i know people are afraid but 2020 is our chance to choose a president and i m ready to get to work for working americans if you want progressive ideas and progressive results pitch in 2 to my campaign now,no topic,no words,no topic
every step of the way president trump has ignored the experts downplayed the threat covid 19 posed and misled the american people and we re all paying the price every single day i promise you i will do the opposite,no topic,"covid 19,covid",covid
our campaign is transcending the partisan divide and building a new coalition of americans i am the only candidate that has a net favorability with all voters not just one party,no topic,no words,no topic
watch military families for trump online with marc lotter joe kent tiffany smiley text trump to 88022,no topic,no words,no topic
let me be clear about one thing this is not a gleeful time for our country all 535 congresspeople should be putting patriotism over partisanship putting our oath to defend the constitution ahead of our political agendas for the future,governance,constitution,governance
our job is to give people hope if we stand together there is nothing that we cannot accomplish,no topic,no words,no topic
today s the day if you re in a super tuesday state head to iwillvote com to confirm your polling location and make sure to get out and vote,no topic,no words,no topic
we ve got 30 days to win iowa make every day count,no topic,no words,no topic
trump who passed a tax cut for billionaires wants to make half a million kids go hungry every day at school the cruelty knows no bounds,"education,health,economic","tax,school","economic,education"
i do not think you only have a right to health care if you have the money to afford it i think you have a right to health care because you are a human being,"economic,health","health care,health",health
trump s war with iran is undermining our national security and putting all americans in greater danger iran is closer now to a nuclear weapon than ever before and it s opening the door to resurgence of isis al qaeda nowarwithiran standwithtulsi,foreign policy,"resurgence,al qaeda,nuclear weapon,qaeda",foreign policy
tulsi gabbard live tulsi town hall boulder co stand with tulsi donate here join tulsi gabbard in boulder co where she is speaking to supporters at the avalon ballroom tune in to our livestream tulsigabbard tulsi2020 tulsi,no topic,no words,no topic
now more than ever we see the need to end the disgrace of hundreds of thousands of people going bankrupt each year for the crime of getting sick we need medicare for all,"health,social programs,economic","medicare,going bankrupt,medicare for all,need medicare",social programs
it s important to me that we continue to work to lower prescription drug costs and have plans in place that help seniors it s also important to me to be a president who represents rural america and doesn t treat it like flyover country i m honored that joyce russell the mayor of fertile iowa believes the same because of these values she has endorsed our campaign and happy belated birthday joyce thanks for being on our team,health,"prescription drug,prescription",health
soleimani was a terrorist responsible for killing americans but this wasn t authorized by congress and is an escalation that risks a wider war with iran mr trump risks making a bad situation worse with reckless action it is essential that we protect american service members and citizens throughout the region while working with our allies to prevent further escalation that could lead to a devastating war that americans do not want,"governance,military,foreign policy",service members,military
domestic violence affects an individual victim but it also affects a whole community when we look at gun violence laws we have to respond to the mass shootings and hate crimes but we also have to make sure we re looking at solutions for everyday gun violence cnntownhall,"social cultural,safety","hate crimes,domestic violence,shootings,gun,gun violence",safety
for the past year our movement has been guided by these 10 rules of the road give them a read and if they speak to you join in then tag a friend in the comments who you think exemplifies one of them,no topic,no words,no topic
private equity greed is driving up rents pushing families from their homes and breaking up communities it s legalized looting profiting off the backs of families it s time to rein in private equity and i ve got a plan for that,economic,no words,no topic
icymi army for trump boot camp online with erin perrine tommy hicks and more armyfortrump teamtrump,no topic,no words,no topic
democrats care more about the impeachment scam than passing usmca,foreign policy,"impeachment,usmca","foreign policy,governance"
our nation should be a beacon of hope for the vulnerable and place of refuge we have to be a nation of moral authority that stands up for human rights we must push back against tyranny anywhere and promote peace and prosperity everywhere happening now facebook com stanfordingovernment,immigration,prosperity,economic
,no topic,no words,no topic
tulsi gabbard live on the road coffee toffee with tulsi anamosa ia stand with tulsi donate here tulsi is speaking at the lawrence community center in anamosa ia tune in to our livestream tulsigabbard tulsi2020 tulsi townhall iowa,no topic,no words,no topic
he s on vacation but logan from maine still picked up the phone when i called to thank him for being a donor logan chipped in just 3 and that 3 makes a difference as we work to close our fundraising gap before the fec deadline will you chip in 3 too ewar ren call_time,no topic,no words,no topic
being a nation of immigrants is and has always been one of our greatest strengths our diversity has always made us stronger but donald trump doesn t get that,immigration,immigrants,immigration
part of the problem with helping americans find homes is that there s a shortage of affordable housing for them to live in we re going to break down the barriers to building affordable housing where people want to live and ensure that it is accessible to those who need it,"social programs,economic",affordable housing,social programs
this is a moment for each of us to see and believe in the best in every one of us to look out for our neighbor to understand the fear and stress so many are feeling to care for the elderly couple down the street to thank the health care workers and the doctors and the nurses and the pharmacists and the grocery store cashiers and the people re stocking the shelves to believe in one another because i assure you when we do that when we see the best in each of us we ll lift this nation up and we ll get through this together,no topic,"workers,health care,health","economic,health"
we re seeing an unprecedented attack on the ability of women to make their own decisions about their own bodies we can t stop at nominating justices who support roe v wade we need to pass a law ensuring every woman can access an abortion no matter her zip code,"health,social cultural,governance","wade,abortion,roe,roe v wade,justices","governance,health,social cultural"
pitch in if you agree,no topic,no words,no topic
for nearly three decades walterboro south carolina has been neglected by presidential candidates last night we changed that with a block party that engaged the whole community thank you for spending time with me walterboro,no topic,no words,no topic
paintings like this remind us of the glory of childhood yet childhood is far from glorious for millions and millions of children in this country and around the world protecting our children should be a national priority yet among other things the united states is number two in the world for hosting child pornography websites in the last year alone tech companies reported 45 million impressions of online sexual and violent abuse against children our federal authorities know about it yet only half the 60 million appropriated to stop it has been allocated to the effort without the proper funding efforts are limited and stymied we must rise up and shout about this many times people say i don t even want to know about those things because there s nothing i can do and it just makes me depressed but it s actually the opposite power goes where attention goes know about such things in order to talk about them in order to change them children have no capacity to defend themselves from abuse it s our moral and civic responsibility to do for them what they cannot do for themselves there should be a public outcry about it a demand that the fight against online abuse of children be properly funded and vigorously pursued i think women are key here we should be leading the charge given our numbers american women could and should be a moral force for good we have tremendous power that we re not yet using and number one should be the health and safety of children here and elsewhere we should be fierce on their behalf from safety to health to education to freedom that s central to my campaign for the presidency we need a us dept of children and youth to adequately coordinate efforts to raise up and protect our children nothing will more fundamentally disrupt the status quo and release the future to new possibilities than a radical realignment of investment in their good right now we re actually moving in the opposite direction join with me and let s turn this ship around marianne2020 com see enough is enough campaign,"economic,education,health,safety","education,health","education,health"
the trial was a charade and the vote is a disgrace i have no doubt that historians will ultimately convict this president along with the republicans who lack the courage to do it themselves but we cannot wait for history to render its verdict that is our job we must do in november what all but one of the senate republicans did not have the courage to do vote to remove a lawless reckless president and turn the page on this dark chapter in the life of our country and the only way to do that is by nominating a candidate who can build the broadest and strongest coalition to take the fight directly to trump and win,governance,no words,no topic
our democratic candidate must have an authentic connection within the black community and inspire and generate record turnout from black voters that s how we beat donald trump and win back the senate,"social cultural,governance",black,social cultural
the medical professionals on the front lines of this crisis are american heroes risking their lives in order to save others we owe them more than we could ever repay but we can start by ensuring they have the protective equipment they need to stay safe nationaldoctorsday,"covid,health",protective equipment,covid
join me and julián castro for our live event in brooklyn,no topic,no words,no topic
this movement has become something that has already shocked the political world and it s going to keep on growing from here thank you yanggang for your incredible support donate now to keep the momentum going,no topic,no words,no topic
private companies shouldn t be able to profit off of incarcerated people by charging them to read a book or video call their family my plan for criminal justice reform will rein in this exploitation,safety,"justice reform,criminal,criminal justice,incarcerated",safety
only donald trump could make the coronavirus about him this president is dangerous,"health,covid",coronavirus,covid
if we are to realize the dream of gender equality we can t be disheartened or disengaged instead we must recommit to fighting for progress for our own sake and for the sake of all peoples we can and will do this join us joe link women,social cultural,no words,no topic
americans have officially lost any belief in the democrats partisan impeachment sham,governance,impeachment,governance
we have to rebuild the middle class but this time we have to make sure that people historically left out of the middle class whether due to race gender sexual orientation disability or religion have the chance to be included in our success,economic,"middle class,sexual orientation","economic,social cultural"
no more ambiguity in the law it s time to legalize marijuana at the federal level will you stand with me and add your name to this petition to show your support,safety,marijuana,safety
somebody please explain to cryin chuck schumer that we do have a military man in charge of distributing goods a very talented admiral in fact new york has gotten far more than any other state including hospitals a hospital ship but no matter what always complaining it wouldn t matter if you got ten times what was needed it would never be good enough unlike other states new york unfortunately got off to a late start you should have pushed harder stop complaining find out where all of these supplies are going cuomo working hard,"health,covid",no words,no topic
three that s how many times president trump asked foreign governments to interfere in our political process why because he s scared he knows joe biden will beat him like a drum demdebate,"foreign policy,governance",foreign,foreign policy
the problem isn t the letter the problem is the man who wrote it has control of our nuclear weapons our armed forces and our treasury every day he is president we are all in danger,military,no words,no topic
we have a president who believes he is above the law and that there is no limit to his power he is wrong we cannot let him get away with this chip in to help us beat him like a drum,governance,no words,no topic
aaannnd richmond came out tonight amazing stand room only crowd of virginians gave us a warm welcome next stop colorado springs tomorrow standwithtulsi,no topic,no words,no topic
tell jennifer williams whoever that is to read both transcripts of the presidential calls see the just released statement from ukraine then she should meet with the other never trumpers who i don t know mostly never even heard of work out a better presidential attack,governance,no words,no topic
icymi yesterday we released a plan to secure opportunity for latinos across the country,social cultural,latinos,social cultural
the big banks didn t need an additional 32 billion in savings and their shareholders certainly didn t need an extra 21 5 billion in payouts it s time we ensure corporations pay their fair share and that our country rewards work not wealth,economic,"savings,shareholders,wealth,banks",economic
cryin chuck schumer compared to what other senators have brought home to their states has brought very little back to n y a totally overrated loser the one thing he has given them is salt he never even called me to stop it no wonder cuomo most others can t stand him aoc,no topic,no words,no topic
i will always choose hope over fear,no topic,no words,no topic
we need to start rebuilding trust by putting forward ideas that will actually improve people s lives,no topic,no words,no topic
i m proud that today our campaign is launching hbcu students for biden this program will be dedicated to helping hbcu students throughout the country learn how to organize for our campaign sign up here,"social cultural,education",no words,no topic
i ve had a chance to get to know bernie over the years we were in the senate together before barack and i took office and of course i had known him from his work in the house what i liked about bernie was that he said what he believed no matter who was in the room i admired his passion i liked his convictions i thought people who failed to take him seriously would prove to be sorely mistaken and as it turns out i was right senator sanders endorsed our campaign today and i want to thank him not just for the endorsement but for his leadership on making our country a more just fairer place it s voices like his that refuse to allow us to just accept what is that refuse to accept we can t change what s wrong in our nation and that refuse to accept the health and well being of our fellow citizens and our planet isn t our responsibility too he doesn t get enough credit for being a voice that forces us all to take a hard look in the mirror and ask if we ve done enough he has put the interest of the nation and the need to defeat donald trump above all else i m excited to continue the work bernie started in the months and years ahead as he says not me us and to bernie s supporters i make the same commitment i see you i hear you and i understand the urgency of what it is we have to get done in this country i hope you will join us you are more than welcome on this campaign you re needed,no topic,health,health
fbi director christopher wray just admitted that the fisa warrants and survailence of my campaign were illegal so was the fake dossier therefore the whole scam investigation the mueller report and everything else for three years was a fixed hoax who pays the price this is the biggest political crime in american history by far simply put the party in power illegally spied on my campaign both before and after the election in order to change or nullify the results of the election it continued on with the impeachment hoax terrible,governance,"impeachment,mueller report",governance
like i said to the teamsters when unions are strong america is strong,economic,no words,no topic
cryin chuck schumer said you will pay the price for this you won t know what hit you that is far beyond simple rhetoric that is a physical threat or at least a threat that you better vote for us trouble ahead,no topic,no words,no topic
working together state by state in this time of crisis it is up to us to stand up for working people everywhere join our virtual town hall with state attorneys general on how we must handle the coronavirus pandemic,"economic,health,covid","coronavirus pandemic,virtual town hall,pandemic,coronavirus",covid
i know many are anxious about the spread of the coronavirus and the threat it poses and my thoughts are with all those affected our first responders and health care providers who are putting themselves on the line for others and everyone making sacrifices to stop the spread this crisis requires a national response not just from our elected leaders or public health officials but from all of us we must follow the guidance of the cdc and health officials and take appropriate precautions to protect ourselves and critically to protect others the american people have the capacity to meet this moment we will come together look out for one another and harness the ingenuity of our scientists we can and will meet this challenge together,"health,covid","health care,coronavirus,cdc,health","covid,health"
i m honored to have the support of common defense we must end our endless wars and take care of the veterans who have served our country,military,no words,no topic
millions of people are relying on the workers on the front lines of this crisis tomorrow i ll be joined by a few of them for a virtual town hall tune in tomorrow at 3pm et joebiden com live,"health,covid","workers,virtual town hall","covid,economic"
today marks the three year anniversary of donald trump s discriminatory and misguided muslim ban his continued attempts to vilify demonize and isolate groups based on their religion makes him a danger to us all,"foreign policy,immigration,social cultural","muslim ban,muslim","foreign policy,social cultural"
this is no ordinary campaign this is a movement that has a spiritual and moral coming together dr cornel west via feel the bern tv,no topic,no words,no topic
throughout the campaign i ve talked a lot about the soul of our nation we re seeing that soul on full display there s so much good happening people reaching out to one another neighbors helping neighbors caring for those in need it makes me so proud to be an american,no topic,no words,no topic
our next president must be a uniter who will bring people together to repair the damage trump has done and make justice and opportunity real for every american i m in this race to be that president,no topic,no words,no topic
we will defeat this unseen enemy,no topic,no words,no topic
a third of delegates are up for grabs tomorrow and i m ready to fight for them will you chip in 2 or whatever you can right now this is your last chance to pitch in before super tuesday,no topic,no words,no topic
the trump presidency will end we need to make sure the division and dysfunction ends with it that comes down to how hard we work especially in these next 13 days to create a winning movement that unites every american in every community,no topic,no words,no topic
tasting holiday treats on the campaign trail at a philly institution the reading terminal market it s a tough job but someone has to do it i ll take the lot,no topic,no words,no topic
happy lunar new year to all who are celebrating today,no topic,no words,no topic
president barack obama is someone i was proud to call commander in chief and someone i was honored to work with to get big things done i miss that feeling,no topic,no words,no topic
happy sunday it s a beautiful day,no topic,no words,no topic
tune in tonight,no topic,no words,no topic
today some 87 million americans remain uninsured or underinsured the absurdity of our health care system is becoming more and more obvious as we face the challenge of the coronavirus we need medicare for all,"covid,social programs,health","medicare,health care,million americans,medicare for all,health,coronavirus,need medicare","covid,health,social programs"
i grew up fighting i grew up out in oklahoma of all the people on this stage i ve been a politician the shortest time but i ve been the one out fighting for families the longest i promise you this give me a chance i ll go to the white house and i ll fight for your family demdebate,no topic,no words,no topic
we can t reckon with our country s past until we learn from it and face it in full we can t take on the injustices of the present until we ve confronted the forces of racism and prejudice that have produced them in the past blackhistorymonth,social cultural,"racism,prejudice",social cultural
there is no greater advocate i have in my life than my sister seeing my sister and so many families with physical and intellectual disabilities out on the campaign trail work so hard to make sure they live life to their full potential has been a driving force behind my work we must do better for those living with disabilities in america we must fully fund our special education programs we must provide them expanded access to care and we must expand the voting rights act to make it easier to cast their ballots for too long we have overlooked people with disabilities that must change,"education,governance,social cultural","disabilities,education,special education,voting rights act,voting rights","education,governance,social cultural"
this is the hardest thing i have to do as president,no topic,no words,no topic
it is close to criminal the way they re dealing with captain crozier he spoke up to protect his sailors he should have a commendation not be fired,no topic,criminal,safety
we can beat donald trump we can unite this country we can restore the soul of this nation it all begins tomorrow night in iowa,no topic,no words,no topic
nothing is more heartbreaking than listening to the parent of a child whose life was taken by a gun until we get commonsense gun safety laws passed all of us are responsible as president i ll bring an urgency to this issue to save lives,safety,"commonsense gun,gun",safety
why is amazon com stifling talk of climate change within its company amazon must acknowledge the damage its business practices are doing to the environment and support its employees it will take collective action to solve this existential crisis,environmental,"climate change,climate,environment",environmental
i was born and raised in oklahoma on the ragged edge of the middle class i never imagined i d be back home as a candidate for president of the united states,no topic,middle class,economic
when the bullets start flying and the bombs start dropping terrible things can happen that no one has planned for this is one of the great tragedies of war unintended consequences and so called collateral damage nowarwithiran standwithtulsi,foreign policy,no words,no topic
the truth about coronavirus sen bernie sanders hosts a town hall with rep pramila jayapal d wash and public health experts about the coronavirus how we should respond and what to expect,"health,covid","coronavirus,health","covid,health"
i m in this fight because i want our kids to have a brighter future that s a hope we all share and i m grateful to everyone in manchester who is in this fight for big structural change,no topic,no words,no topic
fox news trump wins major victories in china and usmca trade deals defense spending and space force thank you,"military,foreign policy",usmca,foreign policy
